Wall time,Step,Value
1727046822.24587,100,0.2534130811691284
1727046843.634203,200,0.34204283356666565
1727046867.113038,300,0.18498778343200684
1727046891.892288,400,0.17249201238155365
1727046914.372969,500,0.11910542100667953
1727046938.7597,600,0.12978196144104004
1727046962.933735,700,0.12112531810998917
1727046987.24308,800,0.1568966656923294
1727047010.600064,900,0.09772329032421112
1727047034.029169,1000,0.14522592723369598
1727047059.28271,1100,0.07267097383737564
1727047082.183924,1200,0.1327531486749649
1727047106.792999,1300,0.1431654542684555
1727047130.511446,1400,0.11541606485843658
1727047156.4435,1500,0.08818456530570984
1727047180.396184,1600,0.1279323399066925
1727047203.945555,1700,0.09678348898887634
1727047227.967256,1800,0.10353770107030869
1727047251.226278,1900,0.10982063412666321
1727047275.122897,2000,0.10801196098327637
1727047300.930496,2100,0.05497491732239723
1727047325.079908,2200,0.09049759060144424
1727047348.913258,2300,0.06339389085769653
1727047371.38951,2400,0.07629749923944473
1727047394.919254,2500,0.07771339267492294
1727047418.956249,2600,0.06899748742580414
1727047442.939709,2700,0.07715574651956558
1727047467.464949,2800,0.0630125030875206
1727047491.834781,2900,0.09141855686903
1727047515.770179,3000,0.05112065002322197
1727047539.434961,3100,0.047124627977609634
1727047562.768234,3200,0.06352540105581284
1727047586.529487,3300,0.073041632771492
1727047610.631009,3400,0.044763267040252686
1727047633.526308,3500,0.08674608170986176
1727047657.641578,3600,0.05689532309770584
1727047682.424876,3700,0.06048790365457535
1727047705.473737,3800,0.04684065282344818
1727047729.20931,3900,0.03998394310474396
1727047752.97732,4000,0.04089060425758362
1727047776.841293,4100,0.0406717024743557
1727047799.89003,4200,0.051652200520038605
1727047822.986016,4300,0.04856495559215546
1727047847.295724,4400,0.0346977673470974
1727047870.097917,4500,0.04144665226340294
1727047895.334851,4600,0.06837237626314163
1727047920.298913,4700,0.07469877600669861
1727047943.318555,4800,0.09240785241127014
1727047967.404377,4900,0.07343980669975281
1727047991.88826,5000,0.025530077517032623
1727048015.655704,5100,0.03379761055111885
1727048039.304299,5200,0.03182394057512283
1727048061.462967,5300,0.03982077166438103
1727048085.591319,5400,0.1973312646150589
1727048108.853233,5500,0.07630562037229538
1727048133.271545,5600,0.05988283455371857
1727048157.156518,5700,0.052794452756643295
1727048181.243725,5800,0.06850240379571915
1727048205.530606,5900,0.06683026999235153
1727048229.589223,6000,0.05805713310837746
1727048256.341254,6100,0.0216849222779274
1727048280.251654,6200,0.06650019437074661
1727048304.910094,6300,0.03813973441720009
1727048328.164873,6400,0.13561460375785828
1727048351.244915,6500,0.06225358322262764
1727048376.795216,6600,0.05900943651795387
1727048400.917033,6700,0.036476295441389084
1727048424.304808,6800,0.04735322669148445
1727048448.796023,6900,0.025424672290682793
1727048472.791923,7000,0.08478222042322159
1727048502.806621,7100,0.04970492050051689
1727048525.483219,7200,0.024691004306077957
1727048549.860588,7300,0.0502471923828125
1727048574.629142,7400,0.04844021797180176
1727048597.209957,7500,0.039736486971378326
1727048622.244116,7600,0.054865237325429916
1727048645.670028,7700,0.038082823157310486
1727048670.863901,7800,0.03100907802581787
1727048693.921512,7900,0.03350577503442764
1727048718.48942,8000,0.042105477303266525
1727048742.349395,8100,0.05134383216500282
1727048766.064049,8200,0.02255481667816639
1727048788.574331,8300,0.05005066841840744
1727048812.98462,8400,0.1492059975862503
1727048836.055446,8500,0.022731676697731018
