Wall time,Step,Value
1726544214.59812,29100,0.030849317088723183
1726544238.875556,29200,0.03059985116124153
1726544263.123299,29300,0.03035077080130577
1726544287.480221,29400,0.030102090910077095
1726544311.527978,29500,0.029853815212845802
1726544335.896546,29600,0.02960595302283764
1726544359.949137,29700,0.029358524829149246
1726544384.316177,29800,0.029111534357070923
1726544408.022102,29900,0.028864983469247818
1726544432.155845,30000,0.02861889824271202
1726544456.028982,30100,0.028373269364237785
1726544479.83537,30200,0.028128132224082947
1726544503.56897,30300,0.02788347750902176
1726544527.418435,30400,0.027639316394925117
1726544551.493453,30500,0.027395667508244514
1726544575.605675,30600,0.027152538299560547
1726544599.265664,30700,0.026909932494163513
1726544623.788013,30800,0.026667870581150055
1726544648.068898,30900,0.026426350697875023
1726544672.27363,31000,0.026185397058725357
1726544696.512421,31100,0.02594500035047531
1726544720.337801,31200,0.025705188512802124
1726544744.539465,31300,0.025465968996286392
1726544768.458076,31400,0.025227336212992668
1726544792.54808,31500,0.02498931810259819
1726544816.716204,31600,0.024751920253038406
1726544840.830442,31700,0.02451513707637787
1726544865.133116,31800,0.024279000237584114
1726544889.284906,31900,0.024043502286076546
1726544913.469775,32000,0.023808665573596954
1726544937.464419,32100,0.02357449196279049
1726544961.90162,32200,0.023340990766882896
1726544986.496158,32300,0.02310818061232567
1726545010.429642,32400,0.022876057773828506
1726545034.961974,32500,0.0226446483284235
1726545058.977291,32600,0.02241394855082035
1726545083.008094,32700,0.022183965891599655
1726545106.846717,32800,0.021954722702503204
1726545131.019894,32900,0.021726220846176147
1726545154.399865,33000,0.021498465910553932
1726545179.653042,33100,0.02127147652208805
1726545203.55307,33200,0.021045250818133354
1726545227.595736,33300,0.020819807425141335
1726545251.275287,33400,0.020595157518982887
1726545275.019055,33500,0.020371293649077415
1726545299.051785,33600,0.020148247480392456
1726545322.974313,33700,0.019926007837057114
1726545347.090901,33800,0.019704604521393776
1726545371.190076,33900,0.019484030082821846
1726545395.486704,34000,0.01926429383456707
1726545419.381783,34100,0.019045419991016388
1726545444.040913,34200,0.018827395513653755
1726545468.462494,34300,0.01861025206744671
1726545492.16119,34400,0.018393978476524353
1726545516.162994,34500,0.018178600817918777
1726545540.349338,34600,0.017964115366339684
1726545564.457726,34700,0.017750538885593414
1726545589.006677,34800,0.01753787323832512
1726545613.057189,34900,0.01732613705098629
1726545637.072269,35000,0.01711532473564148
1726545661.164305,35100,0.016905460506677628
1726545685.581831,35200,0.016696546226739883
1726545709.788992,35300,0.016488581895828247
1726545734.515645,35400,0.01628159172832966
1726545758.555889,35500,0.01607557013630867
1726545783.904504,35600,0.015870539471507072
1726545808.452797,35700,0.015666497871279716
1726545832.913347,35800,0.015463451854884624
1726545857.03564,35900,0.015261420980095863
1726545881.326233,36000,0.015060408040881157
1726545906.094992,36100,0.014860413037240505
1726545929.717398,36200,0.014661457389593124
1726545953.910415,36300,0.014463533647358418
1726545979.177684,36400,0.014266671612858772
1726546003.755881,36500,0.014070863835513592
1726546027.835794,36600,0.013876115903258324
1726546051.729364,36700,0.013682451099157333
1726546076.730389,36800,0.0134898591786623
1726546101.193195,36900,0.01329836342483759
1726546125.662743,37000,0.013107964769005775
1726546150.418102,37100,0.012918665073812008
1726546174.792488,37200,0.012730485759675503
1726546199.724124,37300,0.012543423101305962
1726546224.9869,37400,0.012357491999864578
1726546249.735415,37500,0.012172694317996502
1726546275.13077,37600,0.011989042162895203
1726546300.950368,37700,0.01180653739720583
1726546326.541144,37800,0.011625201441347599
1726546351.292812,37900,0.011445028707385063
1726546376.606941,38000,0.011266021057963371
1726546401.59156,38100,0.011088204570114613
1726546426.345873,38200,0.010911568999290466
1726546451.303227,38300,0.010736135765910149
1726546476.441658,38400,0.010561897419393063
1726546501.516259,38500,0.010388877242803574
1726546526.119159,38600,0.010217067785561085
1726546550.776188,38700,0.010046488605439663
1726546575.202002,38800,0.009877140633761883
1726546599.946078,38900,0.009709023870527744
1726546624.877591,39000,0.009542159736156464
1726546649.362226,39100,0.009376547299325466
1726546674.243191,39200,0.009212186560034752
1726546698.919969,39300,0.009049098007380962
1726546723.571421,39400,0.00888727605342865
1726546748.45379,39500,0.008726739324629307
1726546773.167465,39600,0.008567487820982933
1726546797.810954,39700,0.008409521542489529
1726546822.176168,39800,0.008252860978245735
1726546847.359143,39900,0.008097498677670956
1726546872.064905,40000,0.007943453267216682
