Wall time,Step,Value
1726361897.667466,100,0.08884173631668091
1726361915.581275,200,0.08937832713127136
1726361933.055923,300,0.08989337831735611
1726361950.307358,400,0.09038367122411728
1726361967.42852,500,0.09101180732250214
1726361984.547908,600,0.0918048620223999
1726362001.830124,700,0.09262888133525848
1726362019.195115,800,0.0936516672372818
1726362036.242137,900,0.09427487105131149
1726362053.380384,1000,0.09477279335260391
1726362070.311038,1100,0.09576234966516495
1726362087.187528,1200,0.09666240215301514
1726362104.538754,1300,0.09764528274536133
1726362121.705183,1400,0.09855563193559647
1726362138.825251,1500,0.09958907216787338
1726362155.789496,1600,0.10081139206886292
1726362173.288571,1700,0.10166749358177185
1726362190.64871,1800,0.10296875983476639
1726362207.719929,1900,0.10424331575632095
1726362224.83079,2000,0.10551059246063232
1726362242.424008,2100,0.10662559419870377
1726362259.228436,2200,0.10757515579462051
1726362276.24791,2300,0.10883951932191849
1726362293.558999,2400,0.11006592959165573
1726362310.525262,2500,0.11127040535211563
1726362327.273386,2600,0.11181159317493439
1726362344.316794,2700,0.11264734715223312
1726362361.469626,2800,0.11297626048326492
1726362378.366114,2900,0.11359795928001404
1726362394.696772,3000,0.11462309956550598
1726362414.83924,3100,0.11500409990549088
1726362431.744812,3200,0.11555608361959457
1726362448.607481,3300,0.11580346524715424
1726362465.136862,3400,0.11596646904945374
1726362482.767405,3500,0.11599166691303253
1726362499.756696,3600,0.11618883907794952
1726362516.655664,3700,0.11636035889387131
1726362533.561344,3800,0.11669079959392548
1726362550.675274,3900,0.11676640063524246
1726362567.844998,4000,0.11721120774745941
1726362584.777612,4100,0.11753036081790924
1726362601.563246,4200,0.11787475645542145
1726362618.363974,4300,0.11784439533948898
1726362635.579977,4400,0.11795986443758011
1726362652.920515,4500,0.11789095401763916
1726362669.914594,4600,0.1180754005908966
1726362687.051753,4700,0.11823084950447083
1726362704.080139,4800,0.11849941313266754
1726362721.263098,4900,0.11909091472625732
1726362738.360632,5000,0.11936033517122269
1726362756.109482,5100,0.11939594149589539
1726362773.961597,5200,0.12028733640909195
1726362791.592899,5300,0.12108409404754639
1726362808.590005,5400,0.1212797462940216
1726362826.072684,5500,0.12130017578601837
1726362843.334846,5600,0.12116176635026932
1726362860.656243,5700,0.12090931832790375
1726362878.26114,5800,0.12081516534090042
1726362896.624453,5900,0.12079191952943802
1726362914.829253,6000,0.12067240476608276
1726362933.386825,6100,0.12051752954721451
1726362951.323805,6200,0.12035676836967468
1726362969.112628,6300,0.12052525579929352
1726362986.170212,6400,0.12034916877746582
1726363003.240604,6500,0.1202973797917366
1726363020.746411,6600,0.12040149420499802
1726363038.842437,6700,0.12062350660562515
1726363056.395911,6800,0.12068794667720795
1726363073.956239,6900,0.12057840824127197
1726363091.099146,7000,0.12036991119384766
1726363107.948632,7100,0.12013274431228638
1726363124.998274,7200,0.12002475559711456
