Wall time,Step,Value
1726363783.574455,11100,5.879302501678467
1726363800.521546,11200,5.901217937469482
1726363817.664481,11300,5.832096099853516
1726363834.538365,11400,5.9279255867004395
1726363850.890771,11500,6.114632606506348
1726363867.164783,11600,6.149658203125
1726363883.790105,11700,6.01153564453125
1726363901.554664,11800,5.6296586990356445
1726363918.768617,11900,5.807009696960449
1726363935.85767,12000,5.8520827293396
1726363952.729936,12100,5.927855968475342
1726363970.01269,12200,5.784453868865967
1726363986.664014,12300,6.006123065948486
1726364003.341049,12400,5.997216701507568
1726364020.538146,12500,5.814653396606445
1726364037.242457,12600,5.986050128936768
1726364054.191212,12700,5.900145530700684
1726364071.304253,12800,5.84522008895874
1726364088.161652,12900,5.930150032043457
1726364104.975926,13000,5.949347496032715
1726364122.350892,13100,5.752854824066162
1726364139.494622,13200,5.833487033843994
1726364156.408522,13300,5.9128289222717285
1726364173.775064,13400,5.758175373077393
1726364190.875028,13500,5.847792148590088
1726364208.044486,13600,5.823700428009033
1726364225.244175,13700,5.815101623535156
1726364242.582885,13800,5.767693519592285
1726364259.969787,13900,5.750461578369141
1726364277.034806,14000,5.860780239105225
1726364294.727737,14100,5.651336669921875
1726364311.627649,14200,5.918099403381348
1726364328.813794,14300,5.818025588989258
1726364346.016124,14400,5.813587188720703
1726364363.101254,14500,5.853071689605713
1726364380.305012,14600,5.812261581420898
1726364397.704871,14700,5.747203826904297
1726364414.922176,14800,5.80726957321167
1726364432.064674,14900,5.8339643478393555
1726364449.001321,15000,5.907001972198486
1726364465.969803,15100,5.8904595375061035
1726364483.139619,15200,5.825437545776367
1726364499.919909,15300,5.957920074462891
1726364516.606014,15400,5.993113994598389
1726364533.475298,15500,5.92897891998291
1726364550.235819,15600,5.965814590454102
1726364567.202623,15700,5.893803596496582
1726364583.937253,15800,5.975948810577393
1726364600.910138,15900,5.891264915466309
1726364617.797119,16000,5.922288417816162
1726364635.052263,16100,5.794877529144287
1726364651.682835,16200,6.014894485473633
1726364668.472104,16300,5.954732894897461
1726364685.389799,16400,5.910640239715576
1726364702.448494,16500,5.861792087554932
1726364718.806105,16600,6.114411354064941
1726364735.493036,16700,5.992687702178955
1726364752.03104,16800,6.048017978668213
1726364769.048376,16900,5.874110698699951
1726364785.701776,17000,6.005430698394775
1726364802.852718,17100,5.830271244049072
1726364819.710286,17200,5.932109355926514
1726364836.62171,17300,5.914205551147461
1726364853.531148,17400,5.913646697998047
1726364870.418435,17500,5.923492431640625
1726364886.916385,17600,6.058938980102539
1726364904.098388,17700,5.8207197189331055
1726364921.691557,17800,5.683018207550049
1726364938.829898,17900,5.835281848907471
1726364956.256549,18000,5.738250255584717
1726364973.956389,18100,5.650396347045898
1726364990.948016,18200,5.884950160980225
1726365007.511648,18300,6.036384582519531
1726365024.885896,18400,5.758141040802002
1726365042.066793,18500,5.819025993347168
1726365059.061659,18600,5.883092403411865
1726365076.354573,18700,5.783527851104736
1726365093.438915,18800,5.852629661560059
1726365110.607341,18900,5.825177192687988
1726365127.372355,19000,5.964345455169678
1726365144.997211,19100,5.673976898193359
1726365162.085639,19200,5.8517279624938965
1726365178.960536,19300,5.926156044006348
1726365195.763363,19400,5.9516777992248535
1726365212.560838,19500,5.952585697174072
1726365229.938436,19600,5.755015850067139
1726365247.120312,19700,5.820075511932373
1726365263.782632,19800,6.001388072967529
1726365280.74047,19900,5.896711826324463
1726365297.846407,20000,5.84625244140625
1726365314.921975,20100,5.856297016143799
1726365331.737199,20200,5.947479724884033
1726365349.075731,20300,5.766768932342529
1726365366.346107,20400,5.789486885070801
1726365383.108246,20500,5.966302394866943
1726365399.881717,20600,5.961977958679199
1726365417.095345,20700,5.8097405433654785
1726365434.545692,20800,5.730776786804199
1726365452.389031,20900,5.603724479675293
1726365469.144545,21000,5.968322277069092
1726365486.558733,21100,5.743142127990723
1726365503.813404,21200,5.795492649078369
1726365521.047801,21300,5.801529407501221
1726365538.104463,21400,5.863256931304932
1726365555.462757,21500,5.761587142944336
1726365572.622032,21600,5.82747220993042
1726365589.907552,21700,5.784238815307617
1726365606.558406,21800,6.006648063659668
1726365623.762249,21900,5.81193733215332
1726365641.312561,22000,5.698144912719727
1726365658.276609,22100,5.896463394165039
1726365675.218883,22200,5.900357723236084
1726365692.763192,22300,5.700309753417969
1726365711.294128,22400,5.395959854125977
1726365728.655729,22500,5.7605438232421875
1726365745.667285,22600,5.879219055175781
1726365762.628221,22700,5.894929885864258
1726365779.48221,22800,5.932868003845215
1726365796.659657,22900,5.822203159332275
1726365813.9264,23000,5.792691230773926
1726365830.847062,23100,5.909872055053711
1726365847.992853,23200,5.830343246459961
1726365865.224407,23300,5.805800437927246
1726365882.332444,23400,5.843061447143555
1726365899.137935,23500,5.9502387046813965
1726365916.083167,23600,5.902101039886475
1726365932.841641,23700,5.966590404510498
1726365949.730893,23800,5.921680927276611
1726365966.422033,23900,5.991803169250488
1726365983.228071,24000,5.9488301277160645
1726365999.823863,24100,6.025434970855713
1726366016.480062,24200,6.004488468170166
1726366033.627611,24300,5.830718994140625
1726366050.315574,24400,5.99309778213501
1726366066.884993,24500,6.036043167114258
1726366084.221151,24600,5.7667365074157715
1726366101.13111,24700,5.914499282836914
1726366117.766407,24800,6.010533332824707
1726366134.51324,24900,5.972639083862305
1726366151.813932,25000,5.780731201171875
1726366169.163915,25100,5.764484405517578
1726366186.203367,25200,5.866780757904053
1726366203.226958,25300,5.874260425567627
1726366220.184328,25400,5.897442817687988
1726366237.293993,25500,5.84369421005249
1726366254.602554,25600,5.77976655960083
1726366271.572807,25700,5.890776634216309
1726366288.463806,25800,5.920588970184326
1726366305.326187,25900,5.930006504058838
1726366322.509377,26000,5.819345474243164
1726366339.568377,26100,5.862164497375488
1726366356.428846,26200,5.931011199951172
1726366373.586679,26300,5.831661224365234
1726366391.068817,26400,5.716820240020752
1726366408.036914,26500,5.894141674041748
1726366425.091221,26600,5.863435745239258
1726366442.254546,26700,5.825814247131348
1726366459.596267,26800,5.766305923461914
1726366476.938441,26900,5.766234397888184
1726366493.898723,27000,5.897067546844482
1726366511.256276,27100,5.760800361633301
1726366528.169191,27200,5.914820194244385
1726366545.195693,27300,5.871224880218506
1726366562.549183,27400,5.7621283531188965
1726366579.183082,27500,6.011250019073486
1726366595.874328,27600,5.992007255554199
1726366612.756724,27700,5.923681735992432
1726366629.964073,27800,5.810816287994385
1726366646.908205,27900,5.901987075805664
1726366663.490075,28000,6.032126426696777
1726366680.478917,28100,5.885401725769043
1726366697.459227,28200,5.888960361480713
1726366714.818394,28300,5.760467529296875
1726366732.002251,28400,5.819736003875732
1726366749.445211,28500,5.732655048370361
1726366766.576056,28600,5.83806848526001
1726366783.650719,28700,5.856247425079346
1726366800.662902,28800,5.878528594970703
1726366817.411507,28900,5.9698615074157715
1726366834.447376,29000,5.869956970214844
1726366851.304745,29100,5.933231830596924
1726366868.279442,29200,5.891838073730469
1726366885.490704,29300,5.808538913726807
1726366902.673367,29400,5.819991588592529
1726366919.778181,29500,5.845728874206543
1726366936.805088,29600,5.873239517211914
1726366953.797902,29700,5.884659290313721
1726366971.092891,29800,5.783723831176758
1726366988.489861,29900,5.746265888214111
1726367005.928332,30000,5.73480224609375
1726367023.232189,30100,5.779234886169434
1726367040.47816,30200,5.800146102905273
1726367057.426321,30300,5.898256778717041
1726367074.844856,30400,5.741772174835205
1726367092.089072,30500,5.798665523529053
1726367109.252842,30600,5.824848175048828
1726367126.136545,30700,5.924352169036865
1726367142.587382,30800,6.079267978668213
1726367159.765518,30900,5.822241306304932
1726367176.408568,31000,6.006435871124268
1726367193.285858,31100,5.924666404724121
1726367210.272323,31200,5.888431072235107
1726367227.297613,31300,5.873692989349365
1726367244.201843,31400,5.915461540222168
1726367261.419354,31500,5.807980537414551
1726367278.434278,31600,5.877166271209717
1726367294.912494,31700,6.068490505218506
1726367312.029841,31800,5.8416428565979
1726367329.933918,31900,5.584378242492676
1726367347.119179,32000,5.820112228393555
1726367364.183765,32100,5.860584259033203
1726367381.129274,32200,5.901102066040039
1726367398.121737,32300,5.885274887084961
1726367414.790034,32400,5.999040126800537
1726367431.37125,32500,6.032210826873779
1726367447.993793,32600,6.015419006347656
1726367464.747833,32700,5.968001842498779
1726367482.150583,32800,5.747162818908691
1726367499.517192,32900,5.756893157958984
1726367516.613924,33000,5.849417209625244
1726367533.990411,33100,5.754946231842041
1726367551.109428,33200,5.840557098388672
1726367568.517636,33300,5.74503231048584
1726367585.437209,33400,5.910524368286133
1726367602.725743,33500,5.784180164337158
1726367620.131554,33600,5.745239734649658
1726367637.304148,33700,5.823312759399414
1726367654.266118,33800,5.895432472229004
1726367670.858713,33900,6.02640438079834
1726367687.793319,34000,5.9045562744140625
1726367704.576357,34100,5.959226608276367
1726367721.738913,34200,5.826293468475342
1726367738.058176,34300,6.12786865234375
1726367755.420861,34400,5.759631156921387
1726367772.489277,34500,5.859142780303955
1726367789.269364,34600,5.959125518798828
1726367806.205453,34700,5.9057817459106445
1726367823.277914,34800,5.85612154006958
1726367840.065453,34900,5.9567742347717285
1726367856.742142,35000,5.99765157699585
1726367874.854397,35100,5.5211310386657715
1726367891.750105,35200,5.917361736297607
1726367908.799513,35300,5.864798069000244
1726367925.651013,35400,5.934343338012695
1726367942.737328,35500,5.853692531585693
1726367959.224155,35600,6.06522274017334
1726367975.882276,35700,6.003562927246094
1726367992.952041,35800,5.857596397399902
1726368009.473843,35900,6.052794456481934
1726368026.109121,36000,6.011687278747559
1726368043.142863,36100,5.871150970458984
1726368059.962475,36200,5.944881916046143
1726368077.176903,36300,5.809287071228027
1726368094.696686,36400,5.707128047943115
1726368112.411999,36500,5.643887519836426
1726368129.115998,36600,5.988300323486328
1726368146.07277,36700,5.896144390106201
1726368163.181246,36800,5.845435619354248
1726368180.475869,36900,5.783792495727539
1726368197.95432,37000,5.719272136688232
1726368215.448575,37100,5.715972900390625
1726368232.159806,37200,5.985002040863037
1726368248.954201,37300,5.953792095184326
1726368265.728341,37400,5.961836814880371
1726368282.523108,37500,5.954085826873779
1726368299.51156,37600,5.88638162612915
1726368316.387946,37700,5.926065444946289
1726368333.209087,37800,5.948094844818115
1726368350.260242,37900,5.861191272735596
1726368367.316351,38000,5.863025188446045
1726368384.03742,38100,5.981485843658447
1726368401.059372,38200,5.874176979064941
1726368418.194343,38300,5.835239887237549
1726368435.331295,38400,5.836315155029297
1726368452.616757,38500,5.784806728363037
1726368469.658997,38600,5.867046356201172
1726368486.600286,38700,5.903471946716309
1726368503.475617,38800,5.925856590270996
1726368520.687274,38900,5.8097944259643555
1726368537.150137,39000,6.074893951416016
1726368554.225065,39100,5.855855941772461
1726368570.919123,39200,5.99152135848999
1726368587.059354,39300,6.194463729858398
1726368604.244216,39400,5.819148540496826
1726368620.586748,39500,6.1183857917785645
1726368637.373791,39600,5.956473350524902
1726368653.949834,39700,6.034355640411377
1726368670.980571,39800,5.874109268188477
1726368688.324635,39900,5.763184070587158
1726368705.388476,40000,5.859367370605469
