Wall time,Step,Value
1726537144.842492,100,0.27606984972953796
1726537169.98649,200,0.14707845449447632
1726537194.964622,300,0.16066524386405945
1726537220.405303,400,0.15592941641807556
1726537245.846949,500,0.16563200950622559
1726537270.916765,600,0.1497960388660431
1726537295.284343,700,0.21550992131233215
1726537320.070839,800,0.12144143879413605
1726537344.334001,900,0.15936695039272308
1726537369.422864,1000,0.14157038927078247
1726537394.054803,1100,0.11751717329025269
1726537419.133292,1200,0.11986269801855087
1726537444.047353,1300,0.2014426440000534
1726537468.971197,1400,0.15917812287807465
1726537493.782924,1500,0.10061704367399216
1726537519.162582,1600,0.12702485918998718
1726537543.642892,1700,0.08861535787582397
1726537568.343462,1800,0.09272953122854233
1726537593.080006,1900,0.08126398921012878
1726537617.693987,2000,0.0845009982585907
1726537642.531723,2100,0.09083303064107895
1726537667.188863,2200,0.07858625054359436
1726537691.904939,2300,0.12943118810653687
1726537716.692155,2400,0.08735790103673935
1726537741.395066,2500,0.07992178201675415
1726537766.109425,2600,0.10864943265914917
1726537790.662469,2700,0.074617899954319
1726537815.086009,2800,0.09745491296052933
1726537839.44443,2900,0.10533195734024048
1726537863.761042,3000,0.13175466656684875
1726537888.405837,3100,0.07946842908859253
1726537912.762149,3200,0.08503173291683197
1726537936.808015,3300,0.07109757512807846
1726537961.418387,3400,0.05881405249238014
1726537985.53708,3500,0.08865558356046677
1726538010.157087,3600,0.06757324188947678
1726538034.587794,3700,0.10602571815252304
1726538058.920912,3800,0.044723495841026306
1726538083.384844,3900,0.05164134129881859
1726538108.214302,4000,0.040361836552619934
1726538132.756875,4100,0.07806765288114548
1726538157.02098,4200,0.09307480603456497
1726538181.233867,4300,0.11670012772083282
1726538205.337186,4400,0.07163424789905548
1726538229.693897,4500,0.06553713232278824
1726538253.868258,4600,0.06467370688915253
1726538277.992715,4700,0.09026696532964706
1726538302.437694,4800,0.06437469273805618
1726538326.222056,4900,0.07310491800308228
1726538351.285945,5000,0.09890817850828171
1726538375.90058,5100,0.09113118797540665
1726538400.755839,5200,0.14099617302417755
1726538425.445928,5300,0.10901706665754318
1726538450.038168,5400,0.06944333016872406
1726538474.946134,5500,0.03804440051317215
1726538498.984884,5600,0.07040795683860779
1726538523.419455,5700,0.04109855368733406
1726538548.065489,5800,0.051095057278871536
1726538572.613423,5900,0.057662203907966614
1726538597.491728,6000,0.07606884092092514
1726538622.329917,6100,0.047698013484478
1726538647.164449,6200,0.05691978335380554
1726538671.603521,6300,0.08687081187963486
1726538696.004097,6400,0.08141615986824036
1726538719.72947,6500,0.07892535626888275
1726538744.232526,6600,0.07010753452777863
1726538769.710401,6700,0.041650690138339996
1726538794.024642,6800,0.07122491300106049
1726538818.077155,6900,0.05603872984647751
1726538842.607133,7000,0.059222616255283356
1726538867.300304,7100,0.0880003422498703
1726538891.767533,7200,0.07594979554414749
1726538916.064708,7300,0.07359810918569565
1726538940.61618,7400,0.06737084686756134
1726538964.74375,7500,0.06412599235773087
1726538989.098491,7600,0.0601934939622879
1726539013.385903,7700,0.04775594174861908
1726539038.154215,7800,0.111903116106987
1726539062.755338,7900,0.06279217451810837
1726539086.343791,8000,0.04733872041106224
1726539111.091835,8100,0.05096549168229103
1726539135.737888,8200,0.0345766618847847
1726539160.092391,8300,0.056633517146110535
1726539183.275011,8400,0.03346944972872734
1726539207.495864,8500,0.10179942101240158
1726539230.300937,8600,0.05516191944479942
1726539253.900743,8700,0.04387158900499344
1726539279.390989,8800,0.10051421821117401
1726539304.379788,8900,0.06880144774913788
1726539328.812105,9000,0.09045334160327911
1726539353.168278,9100,0.10017386078834534
1726539377.735997,9200,0.0767953172326088
1726539402.176034,9300,0.1269434541463852
1726539426.13065,9400,0.05285393074154854
1726539450.674404,9500,0.08213072270154953
1726539474.983548,9600,0.07214808464050293
1726539499.515799,9700,0.07176893949508667
1726539523.815895,9800,0.059208281338214874
1726539547.275669,9900,0.04153407737612724
1726539572.472508,10000,0.046620454639196396
1726539596.52886,10100,0.05976751074194908
1726539620.150754,10200,0.0739131048321724
1726539644.523392,10300,0.07469488680362701
1726539668.760683,10400,0.0795893669128418
1726539692.416946,10500,0.07749149203300476
1726539717.910061,10600,0.14490145444869995
